release_date;title;genre;movie_id
February 18th;Den Vyborov 2;Comedy;13138
February 26th;Crouching Tiger, Hidden Dragon: Sword of Destiny;Action;13139
February 18th;Antonia.;Drama;13140
February 9th;We Don't Need a Map;Documentary;13141
February 18th;Champions: Faster Higher Stronger;Drama;13142
February 9th;Still/Born;Horror;13143
February 9th;Turning Mecards W: Secret of Bandain;Action;13144
March 30th;Status Update;Comedy;13145
February 9th;Tholi Prema;Romantic Comedy;13146
February 9th;Rosapoo;Comedy;13147
February 9th;Royal Opera House: Tosca;Concert/Performance;13148
February 9th;Rita et Crocodile;Adventure;13149
May 11th;Revenge;Action;13150
February 9th;The Peacemaker;Documentary;13151
February 9th;RSC Live: Twelfth Night;Concert/Performance;13152
February 9th;Recreo;;13153
February 9th;Ni juge, ni soumise;Documentary;13154
February 9th;Pao Fu Xiao Jie;Romantic Comedy;13155
February 9th;Permission;Romantic Comedy;13156
February 9th;Met Opera: L'Elisir d'Amore;Concert/Performance;13157
February 9th;The Mercy;Drama;13158
February 9th;Nuostabieji LÃ…Â«zeriai. Kita planeta;Documentary;13159
February 9th;Lilly the Little Fish;Adventure;13160
February 9th;Kayhan;Comedy;13161
February 9th;Khafegi;Drama;13162
February 9th;Kaly;Drama;13163
February 9th;Kalakalappu 2;Comedy;13164
December 28th;El orfanato;Horror;13165
December 28th;Honeydripper;Drama;13166
December 27th;Henjelgwa Geuretel;Horror;13167
December 28th;Dangerous Games;Comedy;13168
February 9th;Khit;Drama;13169
December 25th;The Water Horse: Legend of the Deep;Adventure;13170
December 26th;There Will Be Blood;Drama;13171
December 25th;Persepolis;Drama;13172
December 25th;The Great Debaters;Drama;13173
December 25th;Imaginary Witness: Hollywood and the Holocaust;Documentary;13174
December 21st;Welcome;Comedy;13175
December 25th;Aliens vs. Predator - Requiem;Action;13176
December 21st;Taare Zameen Par;Drama;13177
December 25th;The Bucket List;Comedy;13178
December 21st;Walk Hard: The Dewey Cox Story;Comedy;13179
December 21st;Sweeney Todd: The Demon Barber of Fleet Street;Musical;13180
December 21st;Charlie WilsonÃ¢â‚¬â„¢s War;Drama;13181
December 21st;P.S. I Love You;Romantic Comedy;13182
December 21st;Steep;Documentary;13183
February 9th;Mirala, que linda viene...;Documentary;13184
December 21st;National Treasure: Book of Secrets;Adventure;13185
December 19th;Flakes;Comedy;13186
April 14th;The Outcasts;Comedy;13187
February 17th;Nagai iiwake;Drama;13188
December 21st;Blonde Ambition;Comedy;13189
February 17th;Munthirivallikal Thalirkkumbol;Comedy;13190
February 17th;Lost in France;Documentary;13191
February 17th;Kin'iro mozaiku: Pretty Days;Comedy;13192
February 17th;My Ex and Whys;Romantic Comedy;13193
February 17th;Keep Quiet;Documentary;13194
February 17th;Isshuukan furenzu;;13195
February 17th;In Dubious Battle;Drama;13196
September 28th;The Healer;Drama;13197
February 17th;Lovesong;Drama;13198
February 17th;Gekijo-ban Sword Art Online: Ordinal Scale;Adventure;13199
March 17th;Haebing;Drama;13200
February 17th;Irada;Drama;13201
February 17th;The Ghazi Attack;Drama;13202
February 17th;Fukri;Drama;13203
February 17th;From Nowhere;Drama;13204
February 17th;Fuglene over sundet;Drama;13205
February 17th;Fist Fight;Comedy;13206
February 17th;Emilija iÃ…Â¡ LaisvÃ„â€”s alÃ„â€”jos;Drama;13207
February 17th;Dream Big: Engineering Our World;Documentary;13208
February 16th;DisneyÃ¢â‚¬â„¢s Newsies: The Broadway Musical;Musical;13209
October 10th;Call+Response;Documentary;13210
February 17th;L'Empereur;Documentary;13211
October 10th;Breakfast with Scot;Drama;13212
October 10th;Billy: The Early Years of Billy Graham;Drama;13213
February 17th;Exhibition On Screen: I, Claude Monet;Documentary;13214
October 10th;Body of Lies;Thriller/Suspense;13215
October 9th;Krabat;Drama;13216
October 3rd;Rachel Getting Married;Drama;13217
October 3rd;Peur;Horror;13218
October 3rd;The Pleasure of Being Robbed;Drama;13219
October 3rd;Nick and Norah's Infinite Playlist;Drama;13220
October 8th;RocknRolla;Action;13221
October 3rd;Paris;Comedy;13222
October 3rd;Drona;Adventure;13223
October 3rd;Flash of Genius;Drama;13224
October 3rd;How to Lose Friends & Alienate People;Comedy;13225
October 3rd;Kidnap;Thriller/Suspense;13226
October 3rd;Catch Your Mind;Drama;13227
October 3rd;Blindness;Thriller/Suspense;13228
October 3rd;Beverly Hills Chihuahua;Adventure;13229
October 3rd;An American Carol;Comedy;13230
October 1st;Religulous;Documentary;13231
October 1st;Ballast;Drama;13232
October 2nd;Luang phii theng 2;Comedy;13233
October 3rd;Allah Made Me Funny;Documentary;13234
November 25th;Ninja Assassin;Action;13235
November 25th;De Dana Dan;Comedy;13236
November 25th;Me and Orson Welles;Drama;13237
November 20th;Planet 51;Adventure;13238
November 20th;The Missing Person;;13239
November 20th;Mammoth;Drama;13240
November 20th;Until the Light Takes Us;Documentary;13241
November 20th;Kurbaan;;13242
November 20th;Red Cliff;Action;13243
November 20th;Fix;;13244
November 20th;Defamation;;13245
November 20th;The Blind Side;Drama;13246
November 20th;Bad Lieutenant: Port of Call New Orleans;Drama;13247
November 17th;Luck With The Blue And White Porcelain;Drama;13248
November 20th;Los abrazos rotos;Thriller/Suspense;13249
November 20th;The Twilight Saga: New Moon;Drama;13250
November 13th;Uncertainty;Drama;13251
November 18th;Solntse;Drama;13252
November 13th;William Kunstler: Disturbing the Universe;Documentary;13253
November 13th;Women in Trouble;Drama;13254
November 13th;Tum Mile;Drama;13255
November 13th;Oh My God;Documentary;13256
November 13th;The Messenger;Drama;13257
November 13th;Heer Ranjha: A True Love Story;Drama;13258
August 19th;Fright Night;Horror;13259
August 19th;Griff the Invisible;Romantic Comedy;13260
November 13th;The End of Poverty?;Documentary;13261
August 19th;Conan the Barbarian;Action;13262
August 19th;Flypaper;Comedy;13263
August 19th;Amigo;Drama;13264
August 19th;The Last Circus;Black Comedy;13265
August 17th;Atrocious;Horror;13266
August 19th;5 Days of War;Drama;13267
August 12th;Sur le rythme;;13268
August 12th;Littlerock;Drama;13269
August 10th;Glee: The 3D Concert Movie;Concert/Performance;13270
August 12th;Senna;Documentary;13271
August 12th;CornerStore;Comedy;13272
August 12th;3D Sex and Zen: Extreme Ecstasy;Comedy;13273
August 12th;Final Destination 5;Horror;13274
August 11th;Mo er zhuang yuan bing shi ji;Adventure;13275
August 12th;Aarakshan;Drama;13276
August 11th;Shi Lian 33 Tian;Romantic Comedy;13277
August 12th;30 Minutes or Less;Black Comedy;13278
August 10th;Over Your Cities Grass Will Grow;Documentary;13279
August 6th;Kochira Katsushika-ku Kamearikoenmae Hashutsujo: The Movie;;13280
August 10th;The Help;Drama;13281
August 5th;Cold Fish;Horror;13282
October 14th;Choi-jong-byeong-gi-hwal;Action;13283
October 29th;The Magician;Black Comedy;13284
August 5th;The Whistleblower;Drama;13285
October 29th;The Kids Grow Up;Documentary;13286
October 29th;Monsters;Drama;13287
October 29th;Shake Hands with the Devil;Drama;13288
October 29th;Jolene;Drama;13289
October 29th;Saw 3D;Horror;13290
October 29th;Eichmann;Drama;13291
October 29th;AMER;Horror;13292
October 28th;Boodanggeorae;Drama;13293
October 29th;Bellamy;Thriller/Suspense;13294
October 27th;Strange Powers: Stephin Merritt and the Magnetic Fields;Documentary;13295
October 22nd;Rising Stars;Drama;13296
October 22nd;Knucklehead;Comedy;13297
August 5th;Misterios de Lisboa;Thriller/Suspense;13298
October 22nd;Punching the Clown;Comedy;13299
October 22nd;The Taqwacores;Drama;13300
October 22nd;Kalamity;Thriller/Suspense;13301
October 22nd;Boxing Gym;Documentary;13302
October 22nd;BearCity;Romantic Comedy;13303
October 22nd;Inhale;Thriller/Suspense;13304
October 20th;Paranormal Activity 2;Horror;13305
October 20th;11/4/2008;Documentary;13306
October 15th;Samson & Delilah;Drama;13307
October 15th;White Lion;Adventure;13308
June 6th;This is Not A Ball;Documentary;13309
October 15th;Red;Action;13310
June 6th;Supermensch: The Legend of Shep Gordon;Documentary;13311
June 6th;Test;Drama;13312
June 6th;Ping Pong Summer;Comedy;13313
June 6th;Pancho, el perro millonario;Comedy;13314
June 6th;The Sacrament;Horror;13315
June 6th;The Moment;Thriller/Suspense;13316
June 6th;Obvious Child;Romantic Comedy;13317
June 6th;Like a Country Song;Drama;13318
June 6th;Good Vibrations;Drama;13319
June 6th;Holiday;Thriller/Suspense;13320
June 6th;Glyndebourne: Der Rosenkavalier;Concert/Performance;13321
June 6th;Geung si;Horror;13322
June 6th;Les garÃƒÂ§ons et Guillaume, ÃƒÂ  table!;Comedy;13323
June 6th;Filmistan;Comedy;13324
June 6th;The Case Against 8;Documentary;13325
June 6th;Citizen Koch;Documentary;13326
June 6th;Burning Blue;Drama;13327
June 6th;Anna;Thriller/Suspense;13328
June 6th;2 automnes 3 hivers;Drama;13329
June 6th;BurtÃ¢â‚¬â„¢s Buzz;Documentary;13330
June 6th;The Animal Project;Comedy;13331
June 5th;June;Thriller/Suspense;13332
July 5th;Absence;Horror;13333
July 4th;A Girl and a Gun;Documentary;13334
July 11th;Boyhood;Drama;13335
July 4th;Gamshijadeul;Action;13336
July 3rd;Kevin Hart: Let Me Explain;Concert/Performance;13337
July 5th;Hammer of the Gods;Action;13338
June 13th;How to Train Your Dragon 2;Adventure;13339
July 3rd;Big Star: Nothing Can Hurt Me;Documentary;13340
July 2nd;The Lone Ranger;Western;13341
June 28th;White House Down;Thriller/Suspense;13342
June 29th;Manatsu no hÃƒÂ´teishiki;Thriller/Suspense;13343
June 28th;Petunia;Comedy;13344
June 28th;Some Girl;Comedy;13345
June 28th;Redemption;Thriller/Suspense;13346
June 28th;Hidden Universe;Documentary;13347
June 28th;Ghanchakkar;Comedy;13348
June 28th;The Heat;Comedy;13349
June 28th;Evil Intent;Thriller/Suspense;13350
June 28th;Detention of the Dead;Comedy;13351
June 28th;Byzantium;Thriller/Suspense;13352
June 28th;Copperhead;Drama;13353
June 28th;Los amantes pasajeros;Comedy;13354
June 28th;A Band Called Death;Documentary;13355
June 27th;Munch: Munch 150;Documentary;13356
June 8th;Deadly Renovations;Horror;13357
June 8th;Corpo celeste;Drama;13358
June 28th;100 Bloody Acres;Black Comedy;13359
August 31st;The Good Doctor;Drama;13360
June 6th;Hoo-goong: Je-wang-eui Cheob;Drama;13361
June 1st;U.N. Me;Documentary;13362
June 8th;Dark Horse;Drama;13363
June 1st;Pink Ribbons, Inc.;Documentary;13364
June 1st;Paul Williams Still Alive;Documentary;13365
June 8th;1 Out Of 7;Drama;13366
June 1st;Mine Vaganti;Romantic Comedy;13367
June 1st;High School;Comedy;13368
June 1st;The Loved Ones;Horror;13369
June 1st;Historias que so existem quando lembradas;Drama;13370
June 1st;Hardflip;Drama;13371
June 1st;Chely Wright: Wish Me Away;Documentary;13372
June 1st;Hamnden;Drama;13373
June 1st;Chroniques sexuelles d'une famille d'aujourd hui;Drama;13374
June 1st;6 Month Rule;Comedy;13375
June 1st;Snow White and the Huntsman;Adventure;13376
June 8th;Prometheus;Thriller/Suspense;13377
June 1st;Battlefield America;Drama;13378
May 31st;True Wolf;Documentary;13379
June 1st;Rowdy Rathore;Comedy;13380
May 26th;Meerkats;Documentary;13381
March 13th;Madam ppang-deok;Thriller/Suspense;13382
May 30th;5 Broken Cameras;Documentary;13383
May 25th;Hide Away;Drama;13384
March 13th;Ma che bella sorpresa;Comedy;13385
March 13th;Hross i oss;Comedy;13386
March 13th;Kaze ni tatsu raion;Drama;13387
March 13th;The Lovers;Adventure;13388
March 13th;Feng men gui ying;Thriller/Suspense;13389
March 13th;Earth's Golden Playground;Documentary;13390
July 17th;Gloria;Drama;13391
March 13th;Le dernier coup de marteau;Drama;13392
March 13th;Champs;Documentary;13393
March 13th;Bana Adini Sor;Drama;13394
March 13th;C'est dur d'ÃƒÂªtre aimÃƒÂ© par des cons;Documentary;13395
May 8th;1001 Grams;Drama;13396
March 13th;Electric Boogaloo: The Wild, Untold Story of Cannon Films;Documentary;13397
March 12th;Manny Lewis;Comedy;13398
July 3rd;Suite franÃƒÂ§aise;Drama;13399
March 12th;Sergio Herman: Fucking Perfect;Documentary;13400
June 26th;A Little Chaos;Drama;13401
March 13th;Doogeundoogeun Naeinsaeng;Drama;13402
March 12th;Dilwale Dulhania Le Jayenge;Romantic Comedy;13403
March 27th;Boychoir;Drama;13404
March 7th;Royal Shakespeare Company Live: Love's Labour's Lost;Concert/Performance;13405
March 13th;Run All Night;Action;13406
February 17th;La Vache;Comedy;13407
March 6th;Yeni DÃƒÂ¼nya;Drama;13408
March 6th;A Year in Champagne;Documentary;13409
February 17th;Sleeping Giant;Drama;13410
February 17th;"DONGJU; The Portrait of A Poet";Drama;13411
February 14th;Mou Sha Shi Shui Nian Hua;Thriller/Suspense;13412
February 15th;We Are Twisted F***ing Sister!;Documentary;13413
February 26th;Like for Likes;Romantic Comedy;13414
December 23rd;Where to Invade Next;Documentary;13415
February 12th;Um Suburbano Sortudo;Comedy;13416
February 12th;La tour 2 contrÃƒÂ´le infernale;Comedy;13417
February 12th;Touched With Fire;Drama;13418
April 12th;Slava;Drama;13419
May 19th;The Survivalist;Thriller/Suspense;13420
February 12th;San Francisco Ballet: Romeo and Juliet;Concert/Performance;13421
July 29th;El Rey Del Once;Comedy;13422
February 13th;Ben Ai;Romantic Comedy;13423
February 12th;Providence;Drama;13424
February 12th;Prayer Never Fails;Drama;13425
February 12th;Peur de rien;Drama;13426
February 12th;Of Mind and Music;Drama;13427
February 12th;Por Siempre;Drama;13428
February 12th;Oculto el sol;Drama;13429
February 12th;Nichts passiert;;13430
February 12th;Nahid;Drama;13431
February 9th;Inttelligent;Multiple Genres;13432
February 9th;GÃƒÂ¼zel Adam SÃƒÂ¼reyya;Documentary;13433
June 29th;Jusqu'ÃƒÂ  la garde;Drama;13434
February 23rd;Golden Slumber;Thriller/Suspense;13435
February 9th;Golden Exits;Drama;13436
February 9th;Feng Kuang Xiong Hai Zi;Comedy;13437
February 9th;Gayatri;Drama;13438
February 9th;The Female Brain;Comedy;13439
February 9th;Emma;Documentary;13440
February 9th;Da Dao Gui Lai;;13441
February 9th;Fake Blood;Documentary;13442
February 9th;Ellipsis;Drama;13443
February 9th;The Chaser;Horror;13444
February 16th;Boonie Bears to the Rescue;Adventure;13445
February 9th;First We Take Brooklyn;Drama;13446
February 9th;Bomb City;Drama;13447
February 9th;La Boda de Valentina;Romantic Comedy;13448
February 9th;Becks;Drama;13449
February 9th;Amor Amor;Romantic Comedy;13450
February 9th;Aami;Drama;13451
February 9th;The 15:17 to Paris;Drama;13452
February 9th;2018 Oscar Shorts;Multiple Genres;13453
February 9th;Peter Rabbit;Adventure;13454
February 8th;Exhibition on Screen: Young Picasso;Documentary;13455
February 9th;Padman;Comedy;13456
December 14th;Shotgun Stories;Drama;13457
December 14th;Youth Without Youth;Thriller/Suspense;13458
February 9th;But Deliver Us From Evil;Horror;13459
December 14th;Look;Drama;13460
December 14th;Arranged;Drama;13461
December 14th;I am Legend;Horror;13462
December 14th;Niwemang;Comedy;13463
December 14th;The Kite Runner;Drama;13464
December 12th;Nanking;Documentary;13465
December 14th;Alvin and the Chipmunks;Adventure;13466
December 12th;The Perfect Holiday;Romantic Comedy;13467
December 7th;The Walker;Drama;13468
December 7th;Strength and Honour;Drama;13469
December 7th;Timber Falls;Horror;13470
December 7th;The Singing Revolution;Documentary;13471
December 7th;'Tis Autumn: The Search for Jackie Paris;Documentary;13472
December 7th;NoÃƒÂ«lle;Drama;13473
December 7th;Man in the Chair;Drama;13474
December 7th;Revolver;Thriller/Suspense;13475
December 7th;KM 31: KilÃƒÂ³metro 31;Horror;13476
December 7th;It's a Boy-Girl Thing;;13477
December 7th;Oublier Cheyenne;Drama;13478
December 1st;The Golden Compass;Adventure;13479
February 17th;Dans la forÃƒÂªt;Horror;13480
December 7th;Dus Kahaniyaan;Adventure;13481
December 7th;Dirty Laundry;Comedy;13482
February 17th;American Fable;Thriller/Suspense;13483
December 7th;Grace Is Gone;Drama;13484
February 16th;CÃƒÂ´ HÃ¡ÂºÂ§u GÃƒÂ¡i;Horror;13485
February 17th;Alibi.com;Comedy;13486
February 16th;Recep Ivedik 5;Comedy;13487
February 15th;Loosideu Deurim;Thriller/Suspense;13488
February 14th;Revenge for Love;Romantic Comedy;13489
February 14th;Mamma o Papa?;Comedy;13490
February 15th;Geulae Gajok;Comedy;13491
February 14th;Hap Joek Nam Nui;Romantic Comedy;13492
February 10th;Yo sÃƒÂ© lo que envenena;;13493
February 14th;Gulyay, Vasya!;Comedy;13494
February 10th;Stray Bullets;Thriller/Suspense;13495
February 13th;Nungil;Drama;13496
February 10th;Seuls;;13497
February 10th;Sabaibaru famirÃƒÂ®;Comedy;13498
February 10th;Running Wild;Drama;13499
March 24th;Prevenge;Drama;13500
February 10th;Partners: The Movie IV;Thriller/Suspense;13501
February 10th;Peeshtite obuvki;Drama;13502
September 26th;Whaledreamers;Documentary;13503
September 26th;Rejsen til Saturn;Adventure;13504
September 26th;Obscene;Documentary;13505
September 26th;Nights in Rodanthe;Drama;13506
September 26th;Miracle at St. Anna;Drama;13507
September 26th;The Lucky Ones;Drama;13508
September 26th;Shoot on Sight;Drama;13509
September 26th;Humboldt County;Comedy;13510
